0.0635145333	3561 357
0.0634540023	1625 376
0.0633550657	18 4195
0.0632304249	1726 25
0.0630659023	1017 376
0.0624785191	327 285
0.0622936351	28 860
0.0621946589	121 1073
0.0616980651	174 3655
0.0616284779	273 42
0.0615842187	3084 18
0.0612343365	9233 30
0.0612216059	1736 18
0.0610496034	20 421 42
0.0609271751	18 5214
0.0602944776	3851 30
0.0602530657	28 128
0.0601458680	32 183 30
0.0598504571	18 551
0.0589685939	425 174
0.0585205713	5401 39
0.0581640918	59 86
0.0579790301	32 315 30
0.0578715941	28 4762
0.0574449700	57 463
0.0563896063	32 1240
0.0559556101	28 5662
0.0558524637	1067 39
0.0557858276	32 3275 30
0.0552883854	3652 18
0.0552802384	4163 30
0.0549981491	125 357
0.0549339710	1940 93
0.0548222404	3213 286
0.0545074765	3495 25
0.0544691929	194 165
0.0543934976	92 455
0.0542502646	3771 93
0.0541788253	731 18
0.0540717949	42 4262
0.0535206424	498 86
0.0533605166	18 9896
0.0530320162	1319 18
0.0529288394	3848 42
0.0527075278	28 5642
0.0526282557	2393 376
0.0525869417	28 1631
0.0521088260	3945 30
0.0520240294	216 27
0.0519482157	6264 18
0.0517186369	20 410
0.0516738005	105 4052
0.0515058617	523 747
0.0511030880	3966 275
0.0506666936	3213 86
0.0504368179	28 1562
0.0503431117	5495 42
0.0500537015	28 466 30
0.0500281676	27 1625 376
0.0494346486	310 275
0.0493025438	375 30
0.0492622572	173 766
0.0488563655	194 92
0.0481176186	93 592 523
0.0479745475	32 1710 30
0.0478786003	32 2102 30
0.0477771452	1987 42
0.0474161946	6050 30
0.0472410538	794 25
0.0469366331	417 61
0.0469304540	881 30
0.0468420263	165 152
0.0465352209	3507 376
0.0460739146	42 946 18
0.0458568043	28 1083
0.0456691987	4584 30
0.0456217966	28 5401
0.0454781096	3845 30
0.0454261784	28 195 25
0.0454195692	3030 376
0.0454194232	42 435 18
0.0447036369	3705 30
0.0445312158	1830 18
0.0444344988	121 1805
0.0443784150	1783 18
0.0440146748	2936 86
0.0437769784	28 1620 30
0.0437537394	2107 30
0.0437345436	1038 39
0.0434327483	11557 30
0.0434210261	919 194
0.0433460946	5444 18
0.0432820023	516 3753
0.0432245432	42 1722 18
0.0430270215	3561 523
0.0428724885	173 174
0.0428649326	152 25
0.0425177752	6831 25
0.0424537394	32 1154
0.0422496089	28 1054
0.0415999528	3585 376
0.0415763292	9894 30
0.0414527800	764 30
0.0414511469	523 1102
0.0414428928	3609 30
0.0414351000	184 42
0.0412487757	57 728
0.0411004529	671 275
0.0405179902	4805 30
0.0401011211	2674 30
0.0396638949	1679 376
0.0396224161	776 30
0.0395781360	234 376
0.0392748257	3548 18
0.0392567698	392 30
0.0390439357	3534 376
0.0389888662	427 42
0.0389634889	102 30
0.0388439928	216 18
0.0387495279	7436 30
0.0385897552	18 4323
0.0383024835	32 886 30
0.0381263343	481 275
0.0375860499	669 30
0.0374506083	32 881 30
0.0374177301	4304 18
0.0373986501	421 42
0.0373783043	749 376
0.0369525205	803 18
0.0369449283	28 776 39
0.0368152216	317 376
0.0367776843	4161 18
0.0365911834	518 25
0.0365327795	8904 30
0.0364001678	1501 42
0.0359245798	12 30
0.0359217267	20 421
0.0358564301	1154 30
